,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
CPX-3227,-1.9863844,-1.0807096,-0.46169487,1.7959201,0.14109154,1.0389701,-2.227495,-0.42519882,-3.074312,1.6110541,-2.4697804,1.0642973,-0.6498993,-3.2442017,0.41435438,1.6703416,-2.6728299,-3.1897173,-1.0432359,-1.5163164,-1.0618194,2.6865385,-0.1944381,0.04635476,-0.3170195,0.18409014,-1.0423672,-0.56665975,0.31995526,-1.3785709,-1.5518538,-0.45892608
MLLT1,-2.2596846,1.2230422,-1.2422974,0.0035172328,-0.80679053,1.102105,-3.4322083,2.8389542,-5.3284974,1.912607,-2.0624504,-0.8602802,-2.0594275,0.6814805,3.496809,-0.9535617,-2.2616,-4.6081066,-1.2651103,1.0851302,-2.9390635,2.044456,0.90553844,0.9845149,-0.38711005,-0.5079904,-0.34184238,0.86691886,1.896796,-3.5013795,2.1460333,-1.7249247
CPX-1949,0.55473864,-0.96318704,-1.5775946,2.564658,3.667648,2.388649,-1.8210924,-2.6142778,-1.9140971,0.9610634,-2.9599528,0.52451766,-2.0347373,-1.3886025,-2.7459204,0.17689604,-3.8093426,-3.5593848,-2.2414694,-1.5333288,-2.8416438,2.1495101,-1.7879075,1.6056143,2.1558669,0.92137045,-1.3578596,-1.1766618,-2.789742,0.6250182,-0.16383305,0.80145705
NOTCH2,-0.6466615,-0.48148322,-1.0620196,1.0270511,1.4636657,1.2019356,-2.202974,1.0520915,-2.7192118,1.3850754,-2.1400309,1.3014121,-0.40902275,-1.7845112,-0.40487915,1.2247956,-3.2432115,-2.495922,-2.6088722,-0.012780812,1.1414801,2.43234,-0.20662597,1.5446535,0.8066109,0.95034564,-0.16845459,1.0141666,-0.90403825,-1.4440657,0.52861834,-0.7894319
CPX-308,-3.9679613,-0.25888422,-0.92298824,1.2855959,-2.540527,1.8752211,-4.000746,0.5051759,-5.6986876,2.0721033,-2.122205,-1.8256656,-2.6889973,-1.6362673,4.5868263,0.35084793,-2.7171233,-5.435334,1.6516223,-2.0168276,-6.0378304,2.7728207,1.2277082,0.0768082,-1.2332569,-1.9168508,-1.8496705,-1.3633199,2.755233,-2.8032253,-1.2513254,-0.37720093
CDK4,-2.163872,-0.8262263,-1.105747,1.1189532,-0.09709683,1.117655,-2.7934566,0.4903979,-3.7449706,1.798706,-2.4118378,0.17958067,-1.3472704,-2.467247,1.345374,1.1905117,-3.0891886,-3.4078906,-0.86687756,-1.2305291,-1.6467037,2.6969745,0.35517037,0.4392482,-0.2685293,-0.2065944,-0.81917506,-0.14560059,0.7865929,-1.871088,-0.82805085,-0.47309637
CPX-11,-2.945172,-1.2331014,-0.11907674,1.9294043,-1.6590718,0.8623986,-3.216721,0.10439802,-4.486987,1.8710368,-2.803108,0.68090063,-0.9258157,-2.9086976,1.7336873,1.67466,-2.269927,-4.8304076,-0.30200514,-1.4537106,-2.2919536,3.043252,-0.038657233,-0.31400004,-1.229757,-0.059398115,-0.85217655,-0.38721454,1.4090796,-2.2198744,-1.1471164,-0.9030597
CPX-3208,-2.6127918,-1.5610559,-0.14000683,2.1104486,-1.4827613,0.4898764,-3.206376,0.097127356,-4.7089167,1.957214,-3.1903706,1.1695032,-1.0925893,-2.7203665,0.94427186,1.5584922,-2.4024365,-4.8943024,-0.7931351,-0.8808844,-1.9503903,3.1684363,-0.5580947,-0.6512241,-1.3492905,0.8239739,-0.17809564,0.105225235,0.971633,-2.5068204,-0.522341,-1.069324
TCF3,-0.8815962,-0.35345998,-1.2925756,1.0736964,1.7259773,1.7161759,-2.1196918,0.56235385,-2.4312196,1.3475342,-1.8945571,0.5240548,-0.8864058,-1.9245378,-0.31397402,0.8687291,-3.5256472,-2.320345,-1.8649806,-0.8363489,-0.021995667,2.5835705,0.010884428,1.4248434,0.95728284,0.22128557,-0.8589258,0.2772799,-0.943833,-1.0637425,-0.2528156,-0.15481861
WDR37,-0.13157836,1.6491456,-1.8852434,-0.4320493,0.20737846,2.4870806,-1.6872476,0.85619706,-0.83015645,-0.2222379,1.380497,-1.3565533,-0.9429144,1.7117437,2.2617245,-0.17538252,-2.080219,-0.8469584,-0.67659074,-1.0210679,-0.47443256,1.4515374,0.18268877,3.9871433,2.4947157,-2.1124008,-1.9062777,0.09091963,-0.028025152,0.40816066,-1.4095775,-0.8351187
BRD4,-3.3980439,-0.9150549,-0.38185957,1.5491624,-2.1064749,0.93635416,-3.1978798,0.34654868,-4.9150753,1.9181346,-2.6258235,0.2179462,-1.3364453,-2.4677975,2.6253052,1.3827037,-2.165437,-4.857848,0.208908,-1.3658962,-2.9973328,2.7883275,0.36252406,-0.45578775,-1.4578643,-0.5685831,-1.039584,-0.52216816,2.088615,-2.636335,-1.2752682,-0.9468906
NOTCH3,-1.0569271,-1.2882332,-0.66240036,1.5182793,0.9333604,0.91944814,-2.1717987,0.67204404,-3.0254495,1.6944133,-2.7808886,2.0775807,-0.024170876,-2.9371727,-0.85864085,1.8953623,-3.1053607,-2.7706888,-2.4886644,-0.39270088,1.3670641,2.7589428,-0.5725633,0.7285591,0.17745765,1.3786392,0.032047816,0.9470586,-0.7134316,-1.7218248,-0.16616763,-0.8632824
HDAC4,-1.8715149,-0.79550034,-0.0027577952,1.8754241,-0.25504667,0.7151939,-2.3581898,0.5626628,-3.4343295,1.4820932,-2.6551967,1.668644,-0.080320746,-2.4307954,0.62627614,1.6689935,-2.01132,-3.4826908,-1.6571356,-0.30050322,0.17524272,2.3928072,-0.18127131,0.027522266,-0.6600317,0.6042943,-0.4802297,0.21864557,0.48198932,-1.855243,-0.17221914,-1.3745611
CPX-733,-1.5505003,0.6751571,-0.8797801,0.48780704,0.5018048,1.539228,-2.5406773,1.645756,-3.2385252,1.2608522,-1.4838144,-0.33675328,-1.2079096,-0.8556066,2.115827,0.4921465,-2.6613812,-2.7161417,-1.2990092,-0.08737867,-0.6592569,2.1750126,1.1345782,1.4493899,0.3426665,-0.5939424,-1.0158434,0.32529044,0.59063256,-1.8064955,0.5216917,-0.95549446
CPX-736,-1.7033442,0.5941324,-1.0881875,0.37231863,0.6161301,1.5742314,-2.5862067,1.6952431,-3.4411945,1.3921342,-1.6068273,-0.39899004,-1.4790843,-1.0465891,1.9813057,0.5076385,-2.943633,-2.7302685,-1.2710837,-0.31834513,-0.8226957,2.4457898,1.1211083,1.3328785,0.34153843,-0.57813996,-0.9540809,0.30689287,0.5361864,-1.9818457,0.34928456,-0.8155683
CPX-739,-1.5236619,0.67886525,-0.8513747,0.5873294,0.72971493,1.6060752,-2.5962818,1.6511319,-3.295391,1.331308,-1.6442829,-0.33481082,-1.2244214,-0.9548543,1.9992613,0.4799095,-2.7938368,-2.8382955,-1.3866644,-0.034343515,-0.750274,2.1733198,1.1825331,1.3820975,0.38882834,-0.47283,-1.0563112,0.28926647,0.463843,-1.8610371,0.715552,-0.9131703
CPX-740,-1.6462978,0.79892963,-0.82329935,0.4202451,0.2063857,1.5321468,-2.650255,1.7827284,-3.4301524,1.2198716,-1.451979,-0.48289645,-1.2150414,-0.5528731,2.5077984,0.496953,-2.5027134,-2.9280367,-1.1888715,0.045061983,-0.76765025,2.1332798,1.2482378,1.5070789,0.2939726,-0.6536731,-1.0198764,0.38990134,0.78283286,-1.9104654,0.6996864,-1.1194911
HDAC11,-1.5646658,0.2854269,-0.63189334,0.9326815,1.0192622,1.4981905,-2.4346616,1.0669646,-3.1059487,1.350242,-1.98787,0.16219229,-1.1054634,-1.9389131,1.461893,0.9399033,-2.8941896,-2.7622685,-1.4724145,-0.44022682,-0.6741084,2.1873884,1.1619763,1.049783,0.09580165,-0.34290183,-1.150059,-0.19715534,0.34475568,-1.6581979,0.3866618,-0.7166776
CPX-6271,-0.79472506,-1.7996881,-1.5856334,1.6913258,3.1864572,1.4338166,-1.8737975,-1.3244886,-2.2356749,2.0847986,-2.975649,0.72090095,-1.2236507,-3.7970748,-1.2764832,1.4193773,-4.6009417,-2.4100325,-1.5847663,-2.4873042,-2.132102,2.6182868,-0.529688,0.4766579,1.0774212,-0.06731029,-1.2473917,-1.3365029,-1.1856239,-0.33420417,-3.0429876,0.66607124
CPX-6273,0.70451343,-0.40292504,-1.9780085,1.4749844,3.4394255,2.4260786,-1.2955563,-0.38268653,-0.7987776,0.89450616,-1.1982713,1.1315209,-0.35924876,-2.1150496,-1.3451573,0.44641542,-3.93747,-1.0365183,-2.5925565,-1.0645025,-0.4214544,1.7135103,-0.82018745,2.1146305,2.4129398,-0.14908472,-1.6084819,-0.7386918,-2.3093317,0.38391703,-1.9124587,-0.06348052
ESCO2,-1.1637625,-2.275185,-1.1016108,3.2239668,5.0243735,2.0479043,-2.0533676,-3.02626,-2.4931974,2.7230983,-4.186353,0.79648733,-2.3551543,-6.0542855,-2.7869835,0.6519153,-5.4457207,-3.7542543,-1.3431199,-3.5242202,-4.636547,2.837626,-1.1096506,-0.999346,1.3198149,0.6783116,-2.2030435,-2.831055,-2.0048869,-0.4423317,-3.2539203,2.3984845
PHF23,1.0010545,2.0505137,-2.180859,-0.90700954,1.8116962,2.449453,-1.3708738,0.5157018,0.4705322,-0.8819054,1.8536756,-2.0450509,-1.329921,2.5063565,1.3141171,-0.6569472,-1.7577599,-0.2264261,-1.0689093,-0.5066987,0.1778433,1.142353,0.60340375,4.546066,3.4297414,-2.1030536,-2.0813468,0.064747944,-0.9467652,1.6342492,-0.0168281,-0.46292123
CPX-6276,-1.3829716,0.27459422,-0.8740241,0.8213253,0.8624007,1.4706491,-2.375665,1.0125363,-2.9116752,1.1193826,-1.7791399,0.08288975,-1.0177288,-1.3677876,1.3238816,0.79449666,-2.6386595,-2.7236583,-1.4678695,-0.3353365,-0.49831206,2.144076,0.81496286,1.2453244,0.39982843,-0.33774284,-1.1036167,0.049134046,0.24548897,-1.4068655,0.2678101,-0.7431987
CPX-6270,2.3612602,2.1440022,-1.2400084,1.7275606,6.2707505,3.0393777,-0.23352696,-2.4790547,2.9818122,-1.9113282,1.4211972,-0.13484044,-0.15136981,0.0839357,-1.7734255,-0.76729554,-2.005806,0.5594164,-2.432382,-1.4404371,-1.0462396,0.5133774,-0.43518087,3.4913328,4.353447,-1.9382421,-4.4565806,-3.1753583,-3.0340831,3.7463548,-2.0942876,-0.031637527
BAZ1B,-0.7550533,-0.51035625,-1.4324596,1.0224574,2.612439,1.8352116,-2.1363978,0.98859686,-2.5668545,1.7240157,-2.625202,0.9586774,-0.90041137,-2.7831793,-0.8690649,1.2706372,-4.232669,-2.2504587,-2.354059,-0.5620398,0.6105112,2.7470627,0.17931545,1.4373059,1.1927127,0.908416,-0.7498229,0.5137115,-1.3889859,-1.4324657,-0.096956685,-0.023328617
H1-0,-1.6192918,0.3313884,-0.9940611,0.7202054,0.43486303,1.8158022,-2.4714615,0.6813451,-2.8396864,1.003249,-1.4254692,-0.6395004,-1.4571561,-1.2761635,1.9823192,0.67964816,-2.8805885,-2.686419,-0.72455776,-0.90337783,-1.583289,2.1776235,1.0189751,1.5868455,0.5634699,-0.8826437,-1.6228044,-0.50250965,0.60948116,-1.022017,-0.39578506,-0.44061235
CPX-104,-3.636365,1.1186532,-1.349813,-0.5677799,-3.3252892,0.16835974,-4.2645664,4.029216,-7.292129,2.6988165,-2.185028,-1.4122971,-2.3651166,1.5933639,5.9039054,-1.4142206,-1.5255927,-5.8919086,-0.6195539,1.7221715,-4.1524625,2.0395212,1.1396655,0.22359306,-1.8366045,-0.97389936,0.64754343,1.7348807,3.876993,-5.096923,2.6556058,-2.6633685
CPX-2231,-1.7501347,0.18675752,-1.4940755,0.22213916,-0.17832756,0.95597965,-3.0850127,2.144288,-4.473222,1.9760315,-2.0910738,-0.22487707,-1.5726118,-0.28772753,2.1002526,-0.18018383,-2.735652,-3.8190546,-1.6569657,0.51979715,-1.4871988,2.3278582,0.3466817,1.1265221,0.002545571,-0.014383659,-0.010261113,1.2449913,0.99675006,-2.728715,1.2546123,-1.2939425
CPX-2515,-3.1493568,1.0473596,-1.4723911,-0.5215098,-2.5271246,0.36818713,-3.9768429,3.7187629,-6.684447,2.5689156,-2.187128,-1.2450795,-2.2280643,1.4167441,5.1822257,-1.3243618,-1.7672961,-5.449723,-0.9080682,1.600112,-3.7570832,2.0127375,0.99355984,0.42085838,-1.3681482,-0.8293493,0.5144512,1.6000406,3.2462492,-4.585448,2.4533,-2.4489827
CPX-2517,-3.7430098,1.1762811,-1.4007919,-0.63515425,-3.4489408,0.11148698,-4.396028,4.24885,-7.636484,2.8450966,-2.3697603,-1.5006692,-2.5507135,1.8286707,5.9974713,-1.6360445,-1.5652388,-6.1763334,-0.60587627,1.9621961,-4.557408,2.1019382,1.1051033,0.079754986,-2.0044372,-0.81223124,0.8354733,1.8438869,3.9648383,-5.3903117,2.9346426,-2.74821
CPX-2548,-3.37604,1.25709,-1.3274691,-0.53753805,-3.0695877,0.2484216,-4.193587,3.9923933,-7.091376,2.5229201,-2.1231544,-1.3599428,-2.2924185,1.9058386,5.753978,-1.4771041,-1.4603184,-5.8106127,-0.7909594,1.9350793,-3.9974465,1.8962914,1.0673383,0.39897448,-1.6333117,-0.8997493,0.5811137,1.7381178,3.6709578,-4.902601,2.8438616,-2.7263772
CPX-2551,-3.4737377,1.2214855,-1.3152515,-0.5327246,-2.9521942,0.24594273,-4.1738896,3.8791962,-7.0342493,2.5567594,-2.145949,-1.4554565,-2.3599286,1.6525422,5.6906343,-1.4975197,-1.4899275,-5.7683134,-0.70805883,1.7295258,-4.188637,1.9582055,1.1471009,0.2657894,-1.6802403,-1.0042995,0.48757616,1.5352254,3.7118514,-4.830321,2.674283,-2.6016004
CPX-7601,-3.3338165,1.3973279,-1.2569318,-0.6322257,-3.244118,0.24446757,-4.2563047,4.2050576,-7.1338344,2.5335326,-2.0679436,-1.4428977,-2.2112393,2.1385045,6.0048795,-1.5606815,-1.3132062,-5.859612,-0.82020515,2.1486816,-3.9591002,1.7987871,1.1737614,0.5287287,-1.6553355,-0.9373571,0.6317629,1.8408904,3.789991,-4.9467325,3.1154323,-2.8771682
MAP3K7,-1.6433446,-1.0091288,-0.7000131,1.3046919,-0.38547713,0.9549082,-2.2618413,0.038832396,-2.986855,1.2632647,-1.9129558,1.0444307,-0.4116515,-2.192424,0.59916395,1.6862093,-2.2398846,-3.0808177,-1.2355067,-0.98370993,0.020194441,2.4483712,-0.31965834,0.7828679,-0.0035952013,0.12337546,-0.696368,0.28795964,0.41773462,-1.2501608,-1.0933087,-0.85838103
SARS1,-4.0442767,-5.19275,-3.536846,3.5626862,5.641638,3.3881657,-2.1870034,-7.2456584,-3.5029535,3.5881424,-5.59661,-0.34195536,-4.419161,-12.098225,-3.781465,1.6896302,-7.8035865,-3.607572,1.6525397,-9.458041,-10.550125,2.843588,0.019465353,-4.6892333,-0.612852,-2.7542422,-4.456271,-7.4432774,-0.950328,0.12565836,-8.590675,5.8825693
CPX-718,-1.935723,1.1002058,-0.3813963,0.6432409,0.40876687,1.5561274,-2.8097937,2.0292277,-3.7031758,1.1925702,-1.7195946,-0.46613595,-1.2892853,-0.88801116,2.7991557,0.54200953,-2.4792511,-3.1156662,-1.1841016,0.17855388,-0.85992885,2.0952325,1.8100951,1.2271085,-0.04318223,-0.73030365,-1.2699852,0.08693916,1.0212916,-2.1043444,1.225261,-1.2099628
CPX-719,-1.8941406,1.2851809,-0.30309194,0.64094675,0.3353848,1.5755377,-2.7176144,1.856317,-3.50032,0.99331623,-1.4520404,-0.62037164,-1.2726316,-0.65044016,3.0461452,0.42419425,-2.2192376,-3.002344,-1.0543007,0.16480222,-1.0776821,1.9548725,1.8526961,1.2794868,-0.02163172,-0.9731364,-1.4562486,-0.13291153,1.146925,-1.906886,1.0972829,-1.2669588
CPX-720,-1.8186109,1.1590574,-0.4488717,0.5717861,0.41206408,1.5874774,-2.7403972,1.9399489,-3.5836873,1.1075559,-1.5296922,-0.5725982,-1.2948313,-0.7243527,2.879024,0.4263967,-2.3828201,-2.9900866,-1.1646821,0.17159547,-0.97403586,1.9950397,1.7590482,1.3011112,0.05438438,-0.852576,-1.3287563,0.026979793,1.0461011,-1.9991173,1.0997753,-1.2116412
CPX-721,-1.9018774,1.3252596,-0.40254694,0.5314485,0.28420502,1.601576,-2.7806277,1.949801,-3.6187687,1.0313374,-1.4060221,-0.8106505,-1.3820719,-0.47611722,3.2343047,0.28984877,-2.2464833,-3.035573,-0.9917147,0.18088774,-1.2674161,1.9385426,1.8787746,1.3340806,0.025518099,-1.0702261,-1.4208128,-0.07819821,1.220201,-1.9715277,1.1468016,-1.2553672
CPX-722,-1.9606155,1.1148777,-0.3924704,0.56958765,0.217827,1.5598443,-2.752584,1.9281099,-3.61057,1.1082212,-1.4933342,-0.6006726,-1.2507463,-0.73352176,3.0108645,0.495502,-2.3164666,-3.0387247,-1.0279574,0.09381963,-0.9977663,1.9864514,1.7958428,1.3129157,-0.032394744,-0.9380868,-1.3162938,0.0057698786,1.1470398,-2.0040643,1.0333092,-1.218434
CPX-723,-1.84538,1.2546465,-0.47452998,0.48066357,0.35379624,1.6470075,-2.7312715,1.9008324,-3.5177546,1.02325,-1.3403288,-0.8180021,-1.3672429,-0.51842475,3.125615,0.32518148,-2.3185554,-2.9403927,-0.98731595,0.09526886,-1.2080741,1.9423417,1.8372566,1.4147189,0.12243328,-1.0815274,-1.4400244,-0.077965885,1.1350526,-1.9017853,1.0208377,-1.1813858
CDK9,-1.372006,-0.32579252,-1.2842499,0.9084742,0.8750883,1.8574106,-2.3427875,0.4469055,-2.8077667,1.3109442,-1.806039,0.033986006,-1.0722117,-2.009069,0.9312345,1.1195444,-3.3592281,-2.5705187,-1.101029,-1.2110894,-0.9216482,2.3501685,0.42009732,1.5611672,0.78277254,-0.4556257,-1.3150127,-0.25531313,-0.023943253,-1.1078402,-0.8677606,-0.2025699
BRWD3,-4.64022,-0.4525057,-1.65595,1.8716066,-1.9989135,3.1525059,-4.3289227,-0.8382002,-5.357234,1.8626616,-1.4522427,-3.3577309,-3.8017888,-3.4749148,6.1932883,-0.29613307,-3.3287733,-5.1450634,3.1724138,-3.6139905,-8.905511,1.6275408,2.772238,-0.4294019,-1.4734794,-4.465166,-3.9652088,-3.9119945,3.0966454,-1.2340662,-2.2439578,0.79151577
HDAC8,-2.9070072,-0.097933844,-1.1840963,1.2215395,-0.21437661,2.1364074,-3.2966712,0.62840784,-4.2411776,1.7449158,-1.8793472,-1.2198861,-2.2796292,-2.5350397,3.2998846,0.33131647,-3.2501237,-3.8055608,0.27374333,-1.5656316,-3.8621283,2.109006,1.750554,0.34418362,-0.5861378,-1.854866,-2.0590966,-1.3686329,1.4265206,-1.837342,-0.5285494,-0.13392228
NR5A1,0.7748159,-2.115301,-1.809175,2.350101,5.282322,1.0971658,-1.9859263,-1.5550983,-1.6386195,2.1441338,-3.2278328,2.3566804,-0.44677043,-3.9383607,-4.3286285,0.69571745,-4.2824936,-3.030194,-4.1499305,-1.5663941,0.07778956,2.6244013,-2.1285896,0.7625254,2.2949214,1.7359633,-0.36664724,0.11940512,-3.2134867,-0.10760172,-0.03743732,0.6370635
CPX-3232,-3.6170292,0.020571604,-0.27172434,1.498577,-2.9968264,1.5006652,-3.6309934,0.43058103,-5.2304735,1.5971447,-1.8636333,-0.91702646,-1.8625394,-0.6151506,3.93337,0.62704843,-1.7020485,-5.674287,1.1946625,-1.3358452,-4.8184257,3.0151434,0.2635828,0.32452095,-1.0856549,-1.1186218,-1.6323391,-0.73733103,2.5253184,-2.7215102,-1.2646112,-1.1264824
CPX-3263,-3.6821575,0.035983432,-0.29457718,1.5299149,-3.0612419,1.5264009,-3.6843746,0.3478264,-5.301044,1.5775722,-1.8919954,-0.9892947,-1.9278053,-0.5431273,4.0223107,0.59900576,-1.6879593,-5.784063,1.301247,-1.3865709,-5.0667324,3.0527685,0.22680026,0.26910827,-1.1144643,-1.1838863,-1.679609,-0.84248406,2.524956,-2.7137399,-1.3229425,-1.1653678
MLLT3,-2.2866075,1.3055232,-1.1557657,-0.049004775,-1.121654,1.1326463,-3.3149624,2.5732641,-4.971451,1.6409516,-1.6093708,-1.1731162,-1.9729743,0.8654002,3.9301043,-0.8357635,-1.955,-4.3026714,-0.87748563,0.7919524,-2.9719474,1.9402971,1.0585468,1.1658057,-0.35808444,-0.9472845,-0.56958514,0.6298919,2.068538,-3.1022255,1.7351496,-1.6978692
CDK8,-4.261437,-0.022083398,-0.31309667,1.3446001,-3.8934743,1.4459074,-4.028622,0.78521746,-5.9544168,1.8813647,-1.9760512,-1.2885762,-2.2560618,-0.76944363,4.6754017,0.6209953,-1.6663059,-6.184454,1.7699182,-1.6161618,-5.4752975,3.3016138,0.50637996,0.1036832,-1.568692,-1.4133888,-1.4472172,-0.66319185,3.1457262,-3.285466,-1.2358238,-1.1338687
TYRP1,1.1538746,-0.8303955,-0.5766959,2.7424963,4.540333,0.9241729,-1.8578912,-0.9057257,-1.1008583,1.1859823,-3.3348873,2.5963383,0.014365401,-2.8011541,-4.1170754,0.9813694,-3.677914,-2.9642031,-4.628825,0.17462748,1.6705886,2.8871546,-1.4284151,1.2974261,1.9819357,3.1348727,-0.14706872,0.77870834,-3.261532,0.17138319,2.1330464,-0.20188606
TBX6,0.3230781,0.44669685,-1.5211169,1.5235338,1.7920368,1.5884746,-2.2279184,1.142818,-3.113901,1.1755769,-2.1718376,0.847946,-1.0012139,1.7940055,-0.31438863,-0.9612634,-2.8535945,-3.2958755,-2.709129,1.8270042,-0.8117292,1.7851052,-1.5466576,2.1439695,1.3875445,1.8676095,0.42894474,1.5536057,-1.8278754,-1.8445594,2.564964,-1.3506092
BRD2,-1.9321653,0.35661152,-0.5165203,1.0564946,-0.3580014,1.1700045,-2.762504,1.2034932,-3.5720737,1.1966765,-1.7489239,0.1313732,-1.0736034,-0.95308536,2.0153463,0.6874043,-1.9677056,-3.536154,-1.1825426,-0.10350564,-1.0568206,2.3024013,0.6354201,0.9024303,-0.2796751,-0.29976583,-0.87002814,0.14317973,0.9208873,-1.9386513,0.69624025,-1.3145567
EOMES,-0.58164597,-1.0134683,-0.9236795,1.1290776,0.9145735,0.90104306,-1.7791944,0.78798,-2.3317468,1.2388313,-2.1416004,1.7162435,-0.11065616,-2.0975778,-1.1876597,1.302511,-2.7861478,-2.2348938,-2.5235503,-0.11397186,2.1027777,2.7137723,-0.82272184,1.0940312,0.4980663,1.3444296,0.28049162,1.3916082,-1.0171057,-1.2356972,0.20874909,-0.72538835
CHD7,0.27218252,-1.5985609,-0.24357851,2.7271552,3.2940602,0.83701986,-1.8670684,-0.9003116,-2.2113285,1.7756253,-4.0241075,2.9282124,0.26407653,-3.447985,-3.0723612,1.5721642,-3.465012,-3.3030264,-3.5026884,-0.3652048,0.9151023,2.2987478,-1.2608533,0.32597393,0.80429536,2.0996354,-0.16233,0.1638991,-2.1524699,-0.51129204,0.6091118,-0.36181217
CPX-974,-4.2790318,-0.2510695,-0.941772,1.0305023,-3.18121,1.4244407,-4.2882833,1.281217,-6.1710505,2.3099446,-2.1041324,-1.465065,-2.7539518,-1.3856038,4.5511413,0.32546395,-2.4073262,-5.9803596,1.3520558,-1.5105317,-5.3579187,3.2696993,0.9479324,-0.053831,-1.5885465,-1.5200227,-1.210696,-0.4466238,2.985702,-3.557681,-0.64173853,-0.8738577
TBL1XR1,-2.4135418,-0.44142497,-1.1330298,1.6069957,0.6454693,1.9142185,-3.052821,0.4193507,-4.181956,2.0592275,-2.44613,-0.26488712,-2.001642,-3.0453947,1.856831,0.46374348,-3.542793,-3.8623521,-0.6001413,-1.3793824,-2.9971344,2.4052074,0.9956869,0.18604523,-0.33098623,-0.83729047,-1.487558,-0.9384819,0.5917853,-1.9630338,-0.36035767,-0.078159444
CPX-815,-2.9573395,1.1512702,-1.0450058,-0.14783703,-1.8155117,0.6657889,-3.8245206,3.487898,-6.1629887,2.2985513,-2.1762276,-0.9956364,-2.081959,0.7729634,4.556821,-0.9025801,-1.9766378,-5.0789733,-1.0426258,1.3910029,-3.0791316,2.1291745,1.2918149,0.5426621,-1.2139734,-0.6492531,0.08813705,1.2566925,2.7264957,-4.193558,2.4717972,-2.2038138
PRMT1,-1.8641185,-0.85096973,-0.83260256,0.9010594,-0.17870347,1.0041008,-2.332421,0.41387683,-3.108939,1.4934776,-1.9791356,0.40011618,-0.902384,-2.3271053,1.0291413,1.4890983,-2.7805846,-2.843675,-0.95558286,-1.2301862,-0.60424954,2.5926354,0.2167861,0.75626004,-0.027138477,-0.2452618,-0.7606202,0.0021631569,0.58804435,-1.3401022,-1.3324387,-0.5902978
TAF1,-2.3697152,1.0307202,-1.0955642,0.093216315,-1.0377991,1.0896646,-3.454277,2.6958854,-5.0945473,1.8427498,-1.9032757,-1.03821,-1.8740555,0.5121695,3.8408065,-0.58949935,-2.3060262,-4.3548884,-1.007796,0.87010026,-2.741752,2.0186682,1.144697,1.0755713,-0.48912603,-0.7456327,-0.4451191,0.78601193,2.0406916,-3.0922549,1.796503,-1.6778822
HDAC9,-1.2363838,-0.36914203,-1.0886468,0.8446387,1.0035892,1.2477211,-2.3876953,1.2926359,-3.2291627,1.6290514,-2.150928,0.7655411,-0.84216344,-2.0802002,0.6877716,1.1556367,-3.2695506,-2.5452278,-1.9422226,-0.2285383,0.4151929,2.3723001,0.49016374,1.151977,0.34197634,0.25216597,-0.43292987,0.6899911,-0.0722532,-1.879741,0.19022772,-0.7333965
GDNF,1.0386944,-2.499291,-0.5215399,3.930919,4.830247,0.49289167,-1.9296882,-1.8981235,-2.4111028,2.566478,-5.764205,4.174417,0.40657926,-3.888779,-6.023448,1.7759151,-4.353557,-4.684393,-5.0712857,-0.3635046,0.74228615,3.759466,-3.2499177,0.053106602,1.2131615,4.8471966,0.8329139,1.3153051,-4.117256,-1.0123153,1.4332079,-0.28184214
MAMLD1,-4.5567327,-0.45532364,-1.0512565,1.286893,-3.416936,1.509497,-4.511655,0.8703238,-6.44583,2.470075,-2.1372266,-1.561979,-3.0253768,-1.6743429,4.548349,0.10496211,-2.3737144,-6.4416037,1.6221634,-1.9524004,-6.315865,3.4735532,0.6865786,-0.36299163,-1.725796,-1.6679102,-1.3570484,-0.7773438,3.1186566,-3.6545668,-0.9157227,-0.6994527
TCEA1,-4.2495046,-0.504818,-1.8202584,1.6493016,-1.8658828,3.2719674,-4.002125,-0.97948545,-4.9900713,1.6949241,-1.5251288,-3.2963994,-3.5700452,-2.8924096,5.8299456,-0.10571128,-3.6304023,-4.837864,3.1621451,-3.624105,-8.674612,1.7268609,2.3191812,0.14880149,-0.8967248,-4.132711,-3.9013388,-3.7222068,2.6979868,-1.1105882,-2.8266854,0.95678866
CPX-1969,-4.2109256,0.13133809,-1.0364901,0.93584025,-3.5860846,1.6936148,-4.268411,1.025859,-5.9341803,1.9694464,-1.5323596,-1.9821103,-2.8771963,-0.46522266,5.049273,-0.005142645,-2.0214195,-6.033832,1.8481158,-1.6916058,-6.11353,3.156396,0.7662815,0.37440023,-1.2622982,-1.9841069,-1.5701433,-0.74112797,3.1493468,-3.192838,-0.9438922,-0.92340297
CPX-330,-4.150536,0.13438936,-1.0314155,0.9774835,-3.4547362,1.7413187,-4.2285185,0.9368821,-5.8319454,1.9228711,-1.5153944,-1.9922059,-2.8540385,-0.50474256,5.011072,-0.00960593,-2.0393493,-5.9558244,1.8252712,-1.7208052,-6.11481,3.0908933,0.7973311,0.38494638,-1.2010698,-2.037298,-1.6593373,-0.8380537,3.0838423,-3.059406,-0.9808193,-0.895296
